timestamp,type,status,amount,complete_time
1620223200,3,5,66493,55
1620226800,1,2,75655,47
1620230400,2,3,94100,38
1620234000,2,5,96769,38
1620237600,3,1,83149,43
1620241200,2,1,113698,32
1620244800,3,3,81473,45
1620248400,1,5,110416,33
1620252000,1,3,109232,33
1620255600,3,2,99820,37
1620259200,3,3,91190,40
1620262800,1,0,98850,37
1620266400,1,2,102790,35
1620270000,3,2,119476,30
1620273600,1,0,116406,31
1620277200,2,1,78893,47
1620280800,3,5,124839,29
1620284400,2,1,78438,47
1620288000,2,3,76556,47
1620291600,1,2,86716,41
1620295200,2,6,99808,37
1620298800,3,5,119312,30
1620302400,3,3,105517,34
1620306000,1,0,85950,43
1620309600,2,3,100850,35
1620313200,1,5,97397,37
1620316800,3,4,85088,43
1620320400,2,6,112761,32
1620324000,3,0,79225,45
1620327600,2,6,73094,50
1620331200,3,2,90998,40
1620334800,3,0,123694,29
1620338400,3,4,98147,37
1620342000,3,5,126077,28
1620345600,3,1,79723,45
1620349200,2,2,97773,37
1620352800,1,0,97115,38
1620356400,3,3,121403,30
1620360000,3,1,84243,43
1620363600,1,6,112486,32
1620367200,2,5,119343,30
1620370800,1,6,92550,40
1620374400,1,3,93138,40
1620378000,1,3,92725,40
1620381600,2,5,79614,45
1620385200,3,3,66757,55
1620388800,3,5,95229,38
1620392400,2,2,93058,40
1620396000,3,3,73147,50
1620399600,2,3,74234,50
1620403200,1,5,79582,45
1620406800,3,0,95744,38
1620410400,3,4,72941,50
1620414000,2,5,78872,47
1620417600,2,0,96033,38
1620421200,3,1,94101,38
1620424800,3,3,104936,34
1620428400,3,3,72254,50
1620432000,3,5,108917,33
1620435600,1,1,97341,37
1620439200,1,1,72801,50
1620442800,1,4,126396,28
1620446400,2,6,81455,45
1620450000,3,6,101863,35
1620453600,2,5,106686,34
1620457200,2,5,120313,30
1620460800,1,6,126860,28
1620464400,2,3,130190,27
1620468000,2,0,120531,30
1620471600,3,0,116592,31
1620475200,3,3,117203,31
1620478800,2,6,93018,40
1620482400,3,1,88567,41
1620486000,1,3,65815,55
1620489600,3,3,89871,41
1620493200,2,3,98975,37
1620496800,3,1,66631,55
1620500400,3,6,77967,47
1620504000,1,0,94868,38
1620507600,3,3,124946,29
1620511200,1,6,73343,50
1620514800,2,0,113097,32
1620518400,2,2,87706,41
1620522000,3,1,87729,41
1620525600,1,2,71067,52
1620529200,1,0,123652,29
1620532800,1,3,77140,47
1620536400,2,6,74486,50
1620540000,1,4,112208,32
1620543600,3,0,102413,35
1620547200,3,1,76907,47
1620550800,2,6,70673,52
1620554400,2,6,78933,47
1620558000,3,0,79689,45
1620561600,3,5,71349,52
1620565200,3,0,67346,55
1620568800,1,6,112255,32
1620572400,2,5,98208,37
1620576000,3,3,100060,37
1620579600,2,1,96968,38
1620583200,2,1,74353,50
1620586800,1,3,83881,43
1620590400,2,3,115115,32
1620594000,3,4,115249,31
1620597600,2,4,122481,29
1620601200,3,2,85309,43
1620604800,1,4,102808,35
1620608400,2,1,72519,50
1620612000,1,2,100226,37
1620615600,2,0,111707,32
1620619200,1,4,100735,37
1620622800,1,4,102836,35
1620626400,1,0,127651,28
1620630000,1,2,93796,38
1620633600,1,0,127020,28
1620637200,2,4,91379,40
1620640800,2,5,72708,50
1620644400,2,1,120529,30
1620648000,2,1,130035,27
1620651600,1,2,120181,30
1620655200,2,5,117643,31
1620658800,3,1,68156,55
1620662400,2,3,108130,33
1620666000,3,2,81770,45
1620669600,1,0,124302,29
1620673200,3,6,120468,30
1620676800,3,4,89593,41
1620680400,2,3,88599,41
1620684000,2,0,102036,35
1620687600,2,0,98793,37
1620691200,1,0,82583,45
1620694800,1,2,117659,31
1620698400,2,1,91093,40
1620702000,3,2,118101,31
1620705600,2,1,79204,45
1620709200,2,0,96983,38
1620712800,2,0,125576,29
1620716400,2,4,98698,37
1620720000,2,4,116687,31
1620723600,3,0,120880,30
1620727200,2,2,91810,40
1620730800,3,3,120113,30
1620734400,2,6,84097,43
1620738000,3,6,73595,50
1620741600,3,1,78950,47
1620745200,3,0,96008,38
1620748800,2,5,122895,29
1620752400,1,6,90945,40
1620756000,2,5,120788,30
1620759600,3,1,80012,45
1620763200,3,3,78700,47
1620766800,1,0,75603,47
1620770400,2,6,101059,35
1620774000,3,4,94107,38
1620777600,3,4,108900,33
1620781200,1,5,100647,37
1620784800,3,6,114081,32
1620788400,2,0,107621,34
1620792000,2,2,76612,47
1620795600,1,5,75073,50
1620799200,2,0,80823,45
1620802800,3,1,128428,28
1620806400,2,3,111018,33
1620810000,1,1,81869,45
1620813600,3,3,93546,40
1620817200,2,6,94081,38
1620820800,3,3,104720,34
1620824400,3,6,130067,27
1620828000,1,5,89527,41
1620831600,2,0,72171,50
1620835200,2,6,67705,55
1620838800,3,3,130121,27
1620842400,3,1,79167,47
1620846000,3,5,130315,27
1620849600,1,2,84511,43
1620853200,3,5,124364,29
1620856800,2,6,111151,33
1620860400,1,4,129951,27
1620864000,3,1,102615,35
1620867600,1,4,84397,43
1620871200,3,0,89772,41
1620874800,3,3,121703,30
1620878400,3,5,96903,38
1620882000,3,0,106331,34
1620885600,1,4,112922,32
1620889200,2,5,66684,55
1620892800,3,2,85883,43
1620896400,1,1,97991,37
1620900000,1,6,69255,52
1620903600,1,5,76388,47
1620907200,2,1,91009,40
1620910800,1,1,100687,37
1620914400,3,1,92476,40
1620918000,1,5,73939,50
1620921600,3,3,99328,37
1620925200,1,3,131017,27
1620928800,1,6,83793,43
1620932400,2,0,100398,37
1620936000,1,6,114089,32
1620939600,3,6,73020,50
1620943200,3,0,87381,41
1620946800,1,6,121422,30
1620950400,2,5,70537,52
1620954000,3,6,107348,34
1620957600,1,5,99723,37
1620961200,1,4,66639,55
1620964800,2,1,122358,30
1620968400,3,0,87868,41
1620972000,2,5,120939,30
1620975600,2,3,117174,31
1620979200,1,4,105637,34
1620982800,1,1,128079,28
1620986400,1,3,81677,45
1620990000,2,1,91153,40
1620993600,1,3,121465,30
1620997200,1,0,126643,28
1621000800,1,6,97634,37
1621004400,3,1,92705,40
1621008000,1,3,68473,52
1621011600,1,0,66575,55
1621015200,3,0,115381,31
1621018800,1,4,119291,30
1621022400,1,2,130975,27
1621026000,3,2,84017,43
1621029600,2,6,80176,45
1621033200,2,0,125526,29
1621036800,2,5,106155,34
1621040400,3,3,78239,47
1621044000,3,5,76641,47
1621047600,3,5,74075,50
1621051200,2,6,115946,31
1621054800,2,2,82622,45
1621058400,1,4,123346,29
1621062000,1,5,111845,32
1621065600,3,1,79729,45
1621069200,3,3,99105,37
1621072800,1,3,67520,55
1621076400,3,2,107433,34
1621080000,2,2,71985,52
1621083600,2,3,109932,33
1621087200,3,1,113922,32
1621090800,1,3,113855,32
1621094400,1,4,106636,34
1621098000,1,6,80690,45
1621101600,3,5,79151,47
1621105200,3,0,92311,40
1621108800,2,3,87922,41
1621112400,1,3,125801,29
1621116000,1,1,101842,35
1621119600,1,1,112339,32
1621123200,1,5,120410,30
1621126800,2,4,110265,33
1621130400,3,1,97739,37
1621134000,3,5,120553,30
1621137600,3,6,121351,30
1621141200,2,4,87055,41
1621144800,3,1,105372,34
1621148400,3,0,113367,32
1621152000,1,4,96025,38
1621155600,3,4,81968,45
1621159200,1,6,127856,28
1621162800,2,4,104704,34
1621166400,2,3,67518,55
1621170000,3,0,129544,28
1621173600,2,2,84745,43
1621177200,2,3,96105,38
1621180800,2,5,103837,35
1621184400,2,6,109925,33
1621188000,1,4,118349,31
1621191600,3,2,69919,52
1621195200,1,0,130106,27
1621198800,3,1,84748,43
1621202400,1,1,75519,50
1621206000,1,5,77883,47
1621209600,2,2,69074,52
1621213200,3,2,90427,40
1621216800,3,2,75362,50
1621220400,3,5,111903,32
1621224000,3,0,118839,30
1621227600,1,6,104759,34
1621231200,2,3,78547,47
1621234800,2,3,122795,29
1621238400,2,1,113040,32
1621242000,3,3,119404,30
1621245600,3,3,93347,40
1621249200,2,3,118404,31
1621252800,3,5,122739,29
1621256400,1,5,108268,33
1621260000,1,4,95106,38
1621263600,3,3,103541,35
1621267200,2,1,112087,32
1621270800,2,5,89708,41
1621274400,2,3,131008,27
1621278000,2,1,106696,34
1621281600,2,0,80780,45
1621285200,2,5,127906,28
1621288800,2,2,81731,45
1621292400,1,3,73911,50
1621296000,2,0,83200,43
1621299600,2,0,124490,29
1621303200,2,0,70892,52
1621306800,2,3,80331,45
1621310400,1,5,68464,52
1621314000,1,5,72991,50
1621317600,2,4,106261,34
1621321200,1,0,68255,55
1621324800,1,4,77220,47
1621328400,3,6,87546,41
1621332000,3,6,97481,37
1621335600,1,2,94691,38
1621339200,2,1,118398,31
1621342800,1,3,78057,47
1621346400,1,6,124284,29
1621350000,1,0,107671,34
1621353600,2,0,109804,33
1621357200,2,3,92859,40
1621360800,1,6,99502,37
1621364400,3,2,121299,30
1621368000,3,5,69710,52
1621371600,3,6,105578,34
1621375200,2,3,125434,29
1621378800,1,1,110192,33
1621382400,1,0,84024,43
1621386000,3,0,112402,32
1621389600,3,6,67295,55
1621393200,1,0,95220,38
1621396800,1,1,89354,41
1621400400,2,4,93611,38
1621404000,2,6,88648,41
1621407600,3,0,81928,45
1621411200,2,3,66769,55
1621414800,2,4,86445,41
1621418400,1,6,79915,45
1621422000,3,5,88026,41
1621425600,1,6,80313,45
1621429200,2,6,97503,37
1621432800,1,5,76676,47
1621436400,3,1,122873,29
1621440000,2,3,88910,41
1621443600,3,5,72370,50
1621447200,1,6,92207,40
1621450800,2,1,70009,52
1621454400,2,2,121853,30
1621458000,3,4,127094,28
1621461600,3,0,72431,50
1621465200,3,6,95486,38
1621468800,2,0,120028,30
1621472400,1,3,76465,47
1621476000,3,4,86199,43
1621479600,1,4,87767,41
1621483200,2,3,111009,33
1621486800,1,4,84549,43
1621490400,1,5,118681,31
1621494000,3,2,100619,37
1621497600,2,4,77228,47
1621501200,3,5,77987,47
1621504800,2,3,66941,55
1621508400,3,0,67910,55
1621512000,1,1,71050,52
1621515600,3,1,99474,37
1621519200,2,0,66017,55
1621522800,2,1,75470,50
1621526400,2,6,128339,28
1621530000,3,5,90213,40
1621533600,1,2,94454,38
1621537200,1,5,128121,28
1621540800,3,0,91908,40
1621544400,2,1,90310,40
1621548000,2,2,115027,32
1621551600,2,1,113595,32
1621555200,2,3,130767,27
1621558800,1,4,89658,41
1621562400,3,0,88096,41
1621566000,1,0,116762,31
1621569600,1,6,105939,34
1621573200,2,5,90242,40
1621576800,1,5,127338,28
1621580400,1,1,74808,50
1621584000,2,2,74857,50
1621587600,1,5,110228,33
1621591200,3,0,71878,52
1621594800,3,3,98636,37
1621598400,3,0,68040,55
1621602000,1,3,109074,33
1621605600,3,3,77426,47
1621609200,2,1,88345,41
1621612800,1,4,116363,31
1621616400,3,2,124966,29
1621620000,3,2,78611,47
1621623600,1,4,76166,47
1621627200,2,0,85932,43
1621630800,2,0,108392,33
1621634400,2,6,77640,47
1621638000,2,6,94400,38
1621641600,2,3,79791,45
1621645200,3,5,128370,28
1621648800,3,4,95609,38
1621652400,1,0,83719,43
1621656000,2,3,107273,34
1621659600,1,4,84490,43
1621663200,2,2,129065,28
1621666800,1,5,71400,52
1621670400,3,4,94609,38
1621674000,3,6,127899,28
1621677600,1,1,118938,30
1621681200,1,4,70212,52
1621684800,3,2,99782,37
1621688400,2,0,82739,45
1621692000,3,2,83792,43
1621695600,2,5,74343,50
1621699200,3,4,109285,33
1621702800,1,2,81203,45
1621706400,1,4,126755,28
1621710000,1,2,79251,45
1621713600,3,0,103302,35
1621717200,1,4,89726,41
1621720800,1,3,116768,31
1621724400,2,4,76262,47
1621728000,1,6,120994,30
1621731600,3,6,67128,55
1621735200,2,2,84286,43
1621738800,3,6,99509,37
1621742400,2,2,107534,34
1621746000,1,5,130666,27
1621749600,1,5,94213,38
1621753200,3,4,78068,47
1621756800,2,0,107145,34
1621760400,3,6,80243,45
1621764000,2,6,108901,33
1621767600,2,1,65663,55
1621771200,2,2,128475,28
1621774800,2,4,98318,37
1621778400,1,4,112330,32
1621782000,3,0,96029,38
1621785600,3,3,84059,43
1621789200,2,0,81703,45
1621792800,3,3,65919,55
1621796400,2,3,126390,28
1621800000,3,2,93609,38
1621803600,2,5,96703,38
1621807200,1,5,89043,41
1621810800,2,4,66259,55
1621814400,3,1,119856,30
1621818000,2,3,76223,47
1621821600,3,1,108067,33
1621825200,2,3,83962,43
1621828800,2,2,66016,55
1621832400,2,3,105463,34
1621836000,2,0,71552,52
1621839600,2,5,85380,43
1621843200,2,5,82900,43
1621846800,2,4,82864,43
1621850400,3,5,81325,45
1621854000,2,5,82363,45
1621857600,2,1,123390,29
1621861200,2,0,91610,40
1621864800,3,4,103109,35
1621868400,1,2,95942,38
1621872000,2,5,84815,43
1621875600,3,1,113094,32
1621879200,3,3,105068,34
1621882800,1,2,85759,43
1621886400,1,4,98149,37
1621890000,2,1,75276,50
1621893600,2,1,85552,43
1621897200,1,5,109581,33
1621900800,3,5,125611,29
1621904400,3,4,68388,55
1621908000,2,3,92123,40
1621911600,3,3,65895,55
1621915200,3,6,104027,35
1621918800,2,0,108952,33
1621922400,2,4,98911,37
1621926000,3,0,72788,50
1621929600,3,3,96708,38
1621933200,3,6,119846,30
1621936800,3,2,84790,43
1621940400,1,4,95578,38
1621944000,2,4,88579,41
1621947600,3,0,69811,52
1621951200,2,6,76635,47
1621954800,3,3,108897,33
1621958400,1,6,70170,52
1621962000,2,3,117716,31
1621965600,2,0,126889,28
1621969200,1,0,89905,41
1621972800,3,3,98475,37
1621976400,3,2,86618,41
1621980000,3,2,74537,50
1621983600,1,0,119432,30
1621987200,2,2,127384,28
1621990800,1,6,72290,50
1621994400,2,3,105647,34
1621998000,2,6,90874,40
1622001600,1,6,93147,40
1622005200,2,3,104765,34
1622008800,2,4,93935,38
1622012400,2,3,82812,43
1622016000,1,6,112168,32
1622019600,3,6,67115,55
1622023200,2,6,117205,31
1622026800,3,3,66100,55
1622030400,1,3,116208,31
1622034000,2,4,66073,55
1622037600,3,2,119859,30
1622041200,3,4,111827,32
1622044800,2,5,86086,43
1622048400,1,0,99809,37
1622052000,3,0,79483,45
1622055600,3,3,113788,32
1622059200,1,6,103444,35
1622062800,3,3,125186,29
1622066400,1,0,91102,40
1622070000,1,6,126899,28
1622073600,1,6,115564,31
1622077200,3,1,90733,40
1622080800,2,5,104493,34
1622084400,2,3,113944,32
1622088000,1,6,112452,32
1622091600,2,0,71098,52
1622095200,1,4,99214,37
1622098800,2,1,71940,52
1622102400,3,2,117102,31
1622106000,1,2,77900,47
1622109600,3,0,73028,50
1622113200,3,0,102379,35
1622116800,2,0,129345,28
1622120400,2,0,116687,31
1622124000,2,3,109399,33
1622127600,1,1,126396,28
1622131200,2,6,65701,55
1622134800,3,4,72337,50
1622138400,3,1,119152,30
1622142000,3,0,77424,47
1622145600,2,5,78963,47
1622149200,1,0,84737,43
1622152800,1,6,130837,27
1622156400,1,5,78821,47
1622160000,2,3,94235,38
1622163600,1,1,77271,47
1622167200,3,4,114100,32
1622170800,1,6,73437,50
1622174400,2,4,70368,52
1622178000,3,0,102741,35
1622181600,3,3,90444,40
1622185200,2,4,121425,30
1622188800,2,6,79405,45
1622192400,2,4,68980,52
1622196000,3,1,72920,50
1622199600,3,2,100222,37
1622203200,2,0,118530,31
1622206800,3,4,95885,38
1622210400,3,4,104328,35
1622214000,3,5,91869,40
1622217600,3,2,126309,28
1622221200,3,5,83865,43
1622224800,3,4,104938,34
1622228400,3,2,84144,43
1622232000,1,0,100351,37
1622235600,2,4,66149,55
1622239200,1,5,70116,52
1622242800,1,4,112418,32
1622246400,3,5,96300,38
1622250000,2,3,113298,32
1622253600,3,5,127179,28
1622257200,3,6,85733,43
1622260800,2,5,73800,50
1622264400,3,6,91043,40
1622268000,3,2,85110,43
1622271600,3,6,74501,50
1622275200,2,0,70950,52
1622278800,1,2,123022,29
1622282400,1,6,107344,34
1622286000,3,4,122105,30
1622289600,3,2,73235,50
1622293200,3,3,78998,47
1622296800,2,1,129646,27
1622300400,1,3,107774,34
1622304000,2,0,72263,50
1622307600,2,0,68416,52
1622311200,1,1,120717,30
1622314800,1,5,112969,32
1622318400,1,3,113440,32
1622322000,2,2,123004,29
1622325600,1,1,130074,27
1622329200,3,5,91869,40
1622332800,1,1,92354,40
1622336400,1,2,77577,47
1622340000,3,5,93864,38
1622343600,2,3,72474,50
1622347200,3,5,79657,45
1622350800,3,0,82074,45
1622354400,2,3,88690,41
1622358000,2,0,102550,35
1622361600,3,4,95578,38
1622365200,1,4,129418,28
1622368800,1,4,120711,30
1622372400,2,4,115640,31
1622376000,2,4,101793,35
1622379600,1,2,126463,28
1622383200,1,4,95058,38
1622386800,2,0,78629,47
1622390400,2,0,69026,52
1622394000,2,1,97856,37
1622397600,3,2,100615,37
1622401200,1,4,102519,35
1622404800,2,4,89312,41
1622408400,2,6,87185,41
1622412000,3,1,72740,50
1622415600,1,1,108139,33
1622419200,1,6,75191,50
1622422800,3,6,74311,50
1622426400,2,3,97497,37
1622430000,1,5,78896,47
1622433600,3,0,113896,32
1622437200,2,1,125560,29
1622440800,1,1,102302,35
1622444400,3,5,70940,52
1622448000,2,6,81434,45
1622451600,1,5,113992,32
1622455200,2,1,82197,45
1622458800,1,6,93525,40
1622462400,1,0,126596,28
1622466000,1,4,101007,35
1622469600,2,4,81490,45
1622473200,3,3,70371,52
1622476800,1,3,93612,38
1622480400,1,2,102833,35
1622484000,2,2,82501,45
1622487600,2,0,68875,52
1622491200,2,2,122880,29
1622494800,2,1,66928,55
1622498400,1,2,121223,30
1622502000,3,3,82144,45
1622505600,3,3,75366,50
1622509200,1,2,70333,52
1622512800,3,5,104027,35
1622516400,3,3,96669,38
1622520000,2,0,97626,37
1622523600,2,3,86385,43
1622527200,3,6,95348,38
1622530800,3,3,96251,38
1622534400,3,4,108070,33
1622538000,2,1,114646,32
1622541600,3,1,101622,35
1622545200,2,4,79438,45
1622548800,3,2,108120,33
1622552400,1,5,82959,43
1622556000,3,5,85198,43
1622559600,3,4,82614,45
1622563200,3,4,95947,38
1622566800,3,6,76221,47
1622570400,1,2,79144,47
1622574000,3,6,100138,37
1622577600,1,4,71118,52
1622581200,1,3,101395,35
1622584800,2,3,102447,35
1622588400,2,2,92151,40
1622592000,3,5,69883,52
1622595600,1,2,90529,40
1622599200,3,0,119509,30
1622602800,1,3,72691,50
1622606400,1,0,92944,40
1622610000,1,6,94478,38
1622613600,1,3,121621,30
1622617200,2,5,90847,40
1622620800,2,0,100308,37
1622624400,2,0,122859,29
1622628000,1,5,113795,32
1622631600,3,4,115406,31
1622635200,3,5,72705,50
1622638800,1,4,81141,45
1622642400,2,6,95592,38
1622646000,3,5,130873,27
1622649600,2,2,66903,55
1622653200,2,6,126478,28
1622656800,3,4,126588,28
1622660400,3,5,71900,52
1622664000,3,2,111111,33
1622667600,1,4,94690,38
1622671200,1,1,67434,55
1622674800,3,4,97672,37
1622678400,1,2,120253,30
1622682000,3,5,93349,40
1622685600,1,3,69078,52
1622689200,2,2,90942,40
1622692800,2,3,129163,28
1622696400,2,2,79177,47
1622700000,1,3,98874,37
1622703600,3,6,126964,28
1622707200,2,3,84885,43
1622710800,1,6,92246,40
1622714400,2,6,118284,31
1622718000,3,1,124770,29
1622721600,1,5,92526,40
1622725200,3,5,87839,41
1622728800,2,2,125819,29
1622732400,3,4,82245,45
1622736000,1,6,69878,52
1622739600,2,3,109259,33
1622743200,3,1,81064,45
1622746800,2,2,85819,43
1622750400,3,0,73492,50
1622754000,2,5,101857,35
1622757600,2,4,104978,34
1622761200,2,4,111939,32
1622764800,1,0,80128,45
1622768400,2,5,98314,37
1622772000,2,1,79507,45
1622775600,3,5,97000,38
1622779200,2,0,114312,32
1622782800,3,5,95420,38
1622786400,1,0,110381,33
1622790000,2,0,100155,37
1622793600,2,0,102756,35
1622797200,1,5,83807,43
1622800800,1,5,96432,38
1622804400,2,3,100702,37
1622808000,2,5,82541,45
1622811600,2,0,92803,40
1622815200,2,1,127281,28
1622818800,1,5,74050,50
1622822400,3,2,118811,30
1622826000,2,4,117401,31
1622829600,2,5,129055,28
1622833200,2,2,115126,32
1622836800,1,0,87717,41
1622840400,1,3,79392,45
1622844000,3,6,106861,34
1622847600,2,6,98628,37
1622851200,2,0,70699,52
1622854800,3,2,66320,55
1622858400,1,2,67856,55
1622862000,2,1,121181,30
1622865600,3,5,93425,40
1622869200,2,4,89667,41
1622872800,2,1,118390,31
1622876400,1,3,90632,40
1622880000,3,0,77088,47
1622883600,1,6,91731,40
1622887200,2,3,90186,40
1622890800,3,6,65793,55
1622894400,3,4,76156,47
1622898000,1,2,100482,37
1622901600,2,1,97553,37
1622905200,2,5,114790,32
1622908800,2,3,122346,30
1622912400,3,2,123398,29
1622916000,1,3,77275,47
1622919600,1,0,104538,34
1622923200,1,1,118697,31
1622926800,3,5,88144,41
1622930400,3,2,87028,41
1622934000,3,5,120506,30
1622937600,2,1,119369,30
1622941200,1,3,71299,52
1622944800,2,3,129442,28
1622948400,2,5,81150,45
1622952000,1,3,71553,52
1622955600,1,2,104056,35
1622959200,1,2,118397,31
1622962800,2,6,71619,52
1622966400,2,4,95782,38
1622970000,1,5,89648,41
1622973600,2,6,81146,45
1622977200,1,0,87964,41
1622980800,2,2,68596,52
1622984400,2,5,65696,55
1622988000,3,0,76641,47
1622991600,3,4,75065,50
1622995200,3,4,114881,32
1622998800,2,6,89465,41
1623002400,2,6,130348,27
1623006000,2,1,116877,31
1623009600,2,3,83998,43
1623013200,3,6,119163,30
1623016800,2,2,74716,50
1623020400,3,0,100822,35
1623024000,2,4,96351,38
1623027600,1,5,128478,28
1623031200,3,1,67012,55
1623034800,1,3,68670,52
1623038400,2,5,118142,31
1623042000,3,1,105646,34
1623045600,2,6,113870,32
1623049200,3,4,93091,40
1623052800,3,2,114709,32
1623056400,1,6,73438,50
1623060000,1,4,116165,31
1623063600,1,2,107434,34
1623067200,1,6,123682,29
1623070800,1,0,114216,32
1623074400,1,2,112836,32
1623078000,3,1,111869,32
1623081600,1,2,69792,52
1623085200,3,0,123287,29
1623088800,1,0,108073,33
1623092400,2,6,72445,50
1623096000,2,3,92402,40
1623099600,2,2,103211,35
1623103200,3,3,76481,47
1623106800,3,5,71758,52
1623110400,3,4,130489,27
1623114000,2,6,130776,27
1623117600,2,4,86042,43
1623121200,2,3,80385,45
1623124800,3,4,119312,30
1623128400,1,4,90931,40
1623132000,1,1,113682,32
1623135600,1,5,97306,37
1623139200,3,1,122262,30
1623142800,1,2,68954,52
1623146400,2,2,89307,41
1623150000,3,1,76936,47
1623153600,2,0,71950,52
1623157200,3,1,112484,32
1623160800,3,5,67101,55
1623164400,2,1,106048,34
1623168000,3,5,78234,47
1623171600,2,6,89725,41
1623175200,2,3,78863,47
1623178800,2,6,113995,32
1623182400,1,4,92126,40
1623186000,2,0,70757,52
1623189600,2,0,86019,43
1623193200,3,0,76533,47
1623196800,2,5,127766,28
1623200400,1,0,85346,43
1623204000,1,1,115173,32
1623207600,1,3,74921,50
1623211200,1,2,67902,55
1623214800,2,5,105061,34
1623218400,1,4,116782,31
1623222000,3,4,74665,50
1623225600,1,1,109586,33
1623229200,1,1,110777,33
1623232800,1,6,82887,43
1623236400,2,6,117611,31
1623240000,1,0,71152,52
1623243600,1,0,122929,29
1623247200,2,0,69882,52
1623250800,1,3,100013,37
1623254400,2,1,113183,32
1623258000,1,3,67527,55
1623261600,1,3,105719,34
1623265200,3,2,92698,40
1623268800,2,3,85615,43
1623272400,2,1,75833,47
1623276000,1,2,103864,35
1623279600,2,0,89052,41
1623283200,2,0,73103,50
1623286800,3,6,107262,34
1623290400,2,5,70796,52
1623294000,1,0,121569,30
1623297600,3,2,67892,55
1623301200,2,6,89240,41
1623304800,2,3,130973,27
1623308400,2,4,86129,43
1623312000,1,2,105791,34
1623315600,2,2,70403,52
1623319200,2,2,120625,30
1623322800,3,3,117348,31
1623326400,3,2,72378,50
1623330000,1,3,92398,40
1623333600,2,6,120900,30
1623337200,3,0,108579,33
1623340800,3,5,118193,31
1623344400,1,6,101458,35
1623348000,2,0,110448,33
1623351600,1,1,85142,43
1623355200,3,0,100451,37
1623358800,1,1,95084,38
1623362400,3,0,65599,55
1623366000,3,3,125280,29
1623369600,1,6,79207,45
1623373200,3,5,126555,28
1623376800,3,2,125294,29
1623380400,3,6,95502,38
1623384000,3,0,85395,43
1623387600,2,5,123102,29
1623391200,1,0,100864,35
1623394800,1,1,91885,40
1623398400,2,2,89772,41
1623402000,3,3,109986,33
1623405600,2,2,105003,34
1623409200,1,6,104899,34
1623412800,1,0,67741,55
1623416400,2,4,86685,41
1623420000,2,5,116686,31
1623423600,2,1,66725,55
1623427200,1,5,72945,50
1623430800,2,6,86878,41
1623434400,3,5,122417,29
1623438000,3,1,110567,33
1623441600,2,4,88391,41
1623445200,2,5,101051,35
1623448800,1,0,88034,41
1623452400,1,5,129717,27
1623456000,1,1,75310,50
1623459600,1,4,90800,40
1623463200,3,4,130155,27
1623466800,3,1,86816,41
1623470400,3,2,66169,55
1623474000,2,4,85796,43
1623477600,1,6,84367,43
1623481200,3,0,130990,27
1623484800,2,2,117491,31
1623488400,1,0,75911,47
1623492000,3,6,129571,28
1623495600,2,4,129136,28
1623499200,1,5,66537,55
1623502800,1,3,108374,33
1623506400,2,4,111805,32
1623510000,2,3,101066,35
1623513600,1,4,82688,45
1623517200,2,2,96139,38
1623520800,3,6,104943,34
1623524400,2,5,83589,43
1623528000,3,5,108662,33
1623531600,1,6,100037,37
1623535200,2,2,124541,29
1623538800,1,3,96228,38
1623542400,2,1,119594,30
1623546000,1,0,92528,40
1623549600,2,0,115499,31
1623553200,1,5,118005,31
1623556800,2,0,97644,37
1623560400,2,5,66712,55
1623564000,3,0,89390,41
1623567600,2,1,109817,33
1623571200,3,5,115336,31
1623574800,1,5,94730,38
1623578400,1,3,79478,45
1623582000,2,5,125651,29
1623585600,1,6,84316,43
1623589200,3,3,105577,34
1623592800,3,4,85695,43
1623596400,3,5,104345,35
1623600000,1,0,78546,47
1623603600,3,6,100051,37
1623607200,1,4,128906,28
1623610800,3,6,100473,37
1623614400,1,1,95511,38
1623618000,3,3,84451,43
1623621600,3,1,75106,50
1623625200,1,1,112345,32
1623628800,1,0,123217,29
1623632400,1,5,81491,45
1623636000,2,0,98576,37
1623639600,1,0,76123,47
1623643200,3,6,114270,32
1623646800,2,5,113030,32
1623650400,1,1,130813,27
1623654000,2,2,80202,45
1623657600,2,5,91745,40
1623661200,3,5,73931,50
1623664800,1,3,117148,31
1623668400,2,2,112029,32
1623672000,3,4,87468,41
1623675600,2,2,105239,34
1623679200,3,3,95865,38
1623682800,2,6,81429,45
1623686400,3,0,118843,30
1623690000,1,6,118493,31
1623693600,3,5,102577,35
1623697200,1,3,127792,28
1623700800,3,0,92706,40
1623704400,1,5,83114,43
1623708000,1,0,99906,37
1623711600,1,1,90456,40
1623715200,3,1,116997,31
1623718800,2,1,83907,43
1623722400,2,5,81560,45
1623726000,3,3,74293,50
1623729600,2,2,108741,33
1623733200,2,0,128837,28
1623736800,3,6,77833,47
1623740400,2,0,106767,34
1623744000,1,1,72600,50
1623747600,2,3,129447,28
1623751200,2,5,90982,40
1623754800,2,6,99296,37
1623758400,1,4,108526,33
1623762000,3,0,80395,45
1623765600,2,0,95204,38
1623769200,1,3,75608,47
1623772800,3,5,95639,38
1623776400,2,1,75636,47
1623780000,1,6,89809,41
1623783600,1,0,94455,38
1623787200,1,2,91358,40
1623790800,3,0,110846,33
1623794400,1,5,92974,40
1623798000,1,3,91050,40
1623801600,2,1,120112,30
1623805200,2,0,123846,29
1623808800,1,5,88671,41
1623812400,3,3,107393,34
