timestamp,rd_count,wr_count
1621054800,29447168,10363904
1621058400,46120960,66362368
1621062000,35382272,38607872
1621065600,53694464,2152448
1621069200,37987328,21735424
1621072800,14305280,63791104
1621076400,40757248,64025600
1621080000,23117824,9564160
1621083600,18506752,57159680
1621087200,2627584,49046528
1621090800,58271744,64782336
1621094400,44631040,16193536
1621098000,31648768,4110336
1621101600,9193472,65350656
1621105200,35387392,59741184
1621108800,44624896,30264320
1621112400,2996224,56175616
1621116000,29516800,3808256
1621119600,60213248,48642048
1621123200,3863552,31090688
1621126800,3267584,16071680
1621130400,27771904,9455616
1621134000,12987392,16319488
1621137600,16922624,61937664
1621141200,38908928,49992704
1621144800,43874304,30070784
1621148400,47665152,53936128
1621152000,11694080,12205056
1621155600,55949312,18791424
1621159200,42985472,56767488
1621162800,11422720,20500480
1621166400,52461568,44861440
1621170000,42105856,14869504
1621173600,46572544,35209216
1621177200,61414400,48339968
1621180800,31729664,30111744
1621184400,29841408,24931328
1621188000,37470208,8259584
1621191600,39153664,19822592
1621195200,3087360,43492352
1621198800,2705408,44864512
1621202400,38992896,15801344
1621206000,31690752,48589824
1621209600,58448896,53070848
1621213200,32811008,34324480
1621216800,10255360,9664512
1621220400,20254720,60619776
1621224000,52428800,60263424
1621227600,40919040,31892480
1621231200,28362752,35223552
1621234800,45662208,57995264
1621238400,30766080,8393728
1621242000,48356352,66139136
1621245600,47095808,52939776
1621249200,51392512,48086016
1621252800,29322240,19527680
1621256400,58381312,33744896
1621260000,33231872,55501824
1621263600,47764480,24570880
1621267200,8989696,13466624
1621270800,56798208,49687552
1621274400,21033984,9943040
1621278000,10725376,38892544
1621281600,35636224,49547264
1621285200,36214784,29428736
1621288800,50201600,14767104
1621292400,52853760,13857792
1621296000,53604352,34100224
1621299600,45426688,33590272
1621303200,19930112,29709312
1621306800,47107072,47155200
1621310400,47140864,38378496
1621314000,46329856,45802496
1621317600,26770432,26985472
1621321200,3264512,66203648
1621324800,5881856,25492480
1621328400,48781312,57358336
1621332000,33339392,57409536
1621335600,29140992,34405376
1621339200,7374848,63259648
1621342800,61737984,55479296
1621346400,43456512,47481856
1621350000,34766848,29950976
1621353600,14473216,13083648
1621357200,28972032,32306176
1621360800,8223744,8969216
1621364400,44892160,20794368
1621368000,45250560,24112128
1621371600,64499712,37450752
1621375200,16527360,65667072
1621378800,36544512,20312064
1621382400,24050688,50756608
1621386000,10560512,22819840
1621389600,8583168,5132288
1621393200,55128064,13860864
1621396800,66294784,49756160
1621400400,34769920,42641408
1621404000,62668800,2426880
1621407600,38023168,10032128
1621411200,13414400,64898048
1621414800,40241152,52080640
1621418400,6757376,18023424
1621422000,5765120,17437696
1621425600,40039424,35694592
1621429200,20318208,21996544
1621432800,34252800,22293504
1621436400,40212480,23733248
1621440000,5940224,16202752
1621443600,11982848,12426240
1621447200,19237888,32540672
1621450800,56730624,50962432
1621454400,47727616,24390656
1621458000,59034624,43286528
1621461600,24721408,62487552
1621465200,51221504,3565568
1621468800,60275712,56892416
1621472400,53549056,32462848
1621476000,7806976,24743936
1621479600,47803392,13276160
1621483200,58341376,66024448
1621486800,33175552,58023936
1621490400,21208064,38817792
1621494000,47186944,57590784
1621497600,20451328,24599552
1621501200,35447808,5118976
1621504800,55044096,25068544
1621508400,53985280,3188736
1621512000,47362048,13436928
1621515600,11905024,37513216
1621519200,8814592,61029376
1621522800,6508544,34520064
1621526400,50811904,25487360
1621530000,64885760,24048640
1621533600,48134144,13106176
1621537200,35227648,6893568
1621540800,44560384,33833984
1621544400,62820352,63672320
1621548000,5541888,42898432
1621551600,21680128,56435712
1621555200,65400832,55030784
1621558800,59458560,20861952
1621562400,12989440,13860864
1621566000,21953536,25782272
1621569600,25200640,31761408
1621573200,61198336,64457728
1621576800,58220544,65610752
1621580400,31867904,9450496
1621584000,56527872,62183424
1621587600,31401984,37553152
1621591200,8179712,32060416
1621594800,42349568,50642944
1621598400,31324160,5586944
1621602000,14732288,2295808
1621605600,46388224,34316288
1621609200,56635392,12207104
1621612800,22237184,48984064
1621616400,30971904,65670144
1621620000,60747776,18356224
1621623600,24342528,51378176
1621627200,15547392,50970624
1621630800,48726016,6659072
1621634400,16998400,46023680
1621638000,46552064,6417408
1621641600,41097216,10844160
1621645200,41873408,14706688
1621648800,8334336,49652736
1621652400,63252480,37561344
1621656000,53142528,43415552
1621659600,5287936,64961536
1621663200,10621952,59826176
1621666800,10058752,63301632
1621670400,41700352,6460416
1621674000,61861888,2865152
1621677600,22719488,51634176
1621681200,52146176,36170752
1621684800,35495936,33762304
1621688400,8259584,50397184
1621692000,45215744,52714496
1621695600,54717440,19203072
1621699200,61461504,62020608
1621702800,31812608,35226624
1621706400,12090368,60494848
1621710000,38217728,63136768
1621713600,36800512,41408512
1621717200,60988416,12852224
1621720800,34124800,36476928
1621724400,9044992,41254912
1621728000,40840192,36336640
1621731600,42022912,61463552
1621735200,20861952,27059200
1621738800,30524416,21787648
1621742400,26251264,36686848
1621746000,37614592,4357120
1621749600,54831104,57762816
1621753200,21463040,16709632
1621756800,52673536,18705408
1621760400,49839104,62667776
1621764000,12091392,53487616
1621767600,26221568,14321664
1621771200,27786240,52639744
1621774800,25077760,27341824
1621778400,22006784,64565248
1621782000,66499584,60749824
1621785600,33792000,8940544
1621789200,55103488,20083712
1621792800,33902592,51057664
1621796400,7301120,25584640
1621800000,53174272,42819584
1621803600,27844608,40895488
1621807200,33472512,14738432
1621810800,55508992,51575808
1621814400,31346688,5765120
1621818000,14660608,8867840
1621821600,57155584,38785024
1621825200,21093376,50372608
1621828800,24314880,11600896
1621832400,10604544,44224512
1621836000,9056256,42533888
1621839600,37865472,8278016
1621843200,49377280,58398720
1621846800,58805248,48710656
1621850400,9874432,64009216
1621854000,7185408,60951552
1621857600,39718912,32932864
1621861200,2265088,38621184
1621864800,45574144,23203840
1621868400,23088128,42351616
1621872000,26871808,35651584
1621875600,16649216,16918528
1621879200,39867392,35645440
1621882800,65193984,62085120
1621886400,12676096,41228288
1621890000,6727680,19635200
1621893600,16652288,10022912
1621897200,25817088,31460352
1621900800,33851392,17512448
1621904400,13061120,41628672
1621908000,46951424,18149376
1621911600,2998272,19561472
1621915200,48985088,3166208
1621918800,23612416,59990016
1621922400,24272896,44603392
1621926000,2758656,49047552
1621929600,45685760,17310720
1621933200,31395840,18443264
1621936800,18386944,62019584
1621940400,45958144,28965888
1621944000,3664896,18115584
1621947600,14031872,50760704
1621951200,26041344,37751808
1621954800,15111168,57796608
1621958400,20694016,26075136
1621962000,64855040,33075200
1621965600,9654272,65756160
1621969200,18066432,24069120
1621972800,66825216,39582720
1621976400,16949248,56527872
1621980000,17076224,50150400
1621983600,38466560,28191744
1621987200,65364992,35292160
1621990800,44537856,16642048
1621994400,62742528,55926784
1621998000,11037696,64310272
1622001600,6932480,22972416
1622005200,47961088,30877696
1622008800,26153984,60975104
1622012400,54104064,44750848
1622016000,52480000,19376128
1622019600,43256832,60037120
1622023200,18023424,59226112
1622026800,16997376,17738752
1622030400,31698944,64389120
1622034000,7157760,14205952
1622037600,47430656,11054080
1622041200,40300544,45685760
1622044800,11776000,50269184
1622048400,27757568,7408640
1622052000,39086080,36698112
1622055600,4610048,43921408
1622059200,57574400,50473984
1622062800,40228864,16618496
1622066400,11867136,59762688
1622070000,26800128,62249984
1622073600,12029952,2947072
1622077200,22705152,27956224
1622080800,27602944,37605376
1622084400,11124736,57205760
1622088000,34884608,48724992
1622091600,36841472,47745024
1622095200,25208832,10032128
1622098800,58860544,34888704
1622102400,25731072,19508224
1622106000,7727104,62720000
1622109600,21637120,10240000
1622113200,7059456,44641280
1622116800,26144768,12718080
1622120400,26689536,3441664
1622124000,37911552,18919424
1622127600,63594496,15371264
1622131200,52308992,19189760
1622134800,8757248,12803072
1622138400,22224896,50324480
1622142000,35438592,22540288
1622145600,31940608,5170176
1622149200,3175424,22579200
1622152800,45644800,59939840
1622156400,22897664,4267008
1622160000,44877824,28528640
1622163600,32416768,31944704
1622167200,36671488,4905984
1622170800,42015744,28246016
1622174400,48067584,66609152
1622178000,29590528,18869248
1622181600,50958336,58615808
1622185200,32143360,36158464
1622188800,10695680,38803456
1622192400,46864384,63364096
1622196000,54557696,47732736
1622199600,18794496,19388416
1622203200,50805760,52412416
1622206800,7398400,29340672
1622210400,12769280,28198912
1622214000,31510528,23077888
1622217600,54630400,29358080
1622221200,52925440,24193024
1622224800,32166912,27832320
1622228400,17868800,13124608
1622232000,59871232,45363200
1622235600,62436352,43719680
1622239200,36869120,60009472
1622242800,45307904,12994560
1622246400,64242688,57602048
1622250000,41788416,51691520
1622253600,38224896,58485760
1622257200,3970048,21920768
1622260800,43789312,9271296
1622264400,16692224,21988352
1622268000,2900992,13632512
1622271600,42969088,55434240
1622275200,40893440,28785664
1622278800,45057024,38491136
1622282400,22047744,60829696
1622286000,17045504,47348736
1622289600,6609920,12372992
1622293200,56498176,8908800
1622296800,5272576,2224128
1622300400,52345856,2406400
1622304000,57729024,27025408
1622307600,52000768,61384704
1622311200,50940928,21400576
1622314800,48735232,60160000
1622318400,61115392,63330304
1622322000,15039488,61919232
1622325600,9853952,55911424
1622329200,50243584,16177152
1622332800,17587200,28191744
1622336400,20098048,5064704
1622340000,54451200,35047424
1622343600,17843200,58963968
1622347200,12850176,7232512
1622350800,33302528,16025600
1622354400,7359488,18538496
1622358000,48874496,30518272
1622361600,43466752,66305024
1622365200,24793088,27298816
1622368800,20596736,6419456
1622372400,20348928,47141888
1622376000,35179520,33291264
1622379600,41951232,10463232
1622383200,22093824,57624576
1622386800,24544256,5110784
1622390400,51246080,10072064
1622394000,40619008,6114304
1622397600,43022336,56365056
1622401200,62981120,53775360
1622404800,29027328,61713408
1622408400,35231744,66829312
1622412000,13143040,16996352
1622415600,30238720,22039552
1622419200,16192512,52934656
1622422800,47241216,2219008
1622426400,24783872,33020928
1622430000,47263744,57867264
1622433600,31741952,54644736
1622437200,66233344,19265536
1622440800,12686336,56207360
1622444400,54819840,61836288
1622448000,64183296,28328960
1622451600,33380352,7622656
1622455200,50123776,61792256
1622458800,59301888,12042240
1622462400,56395776,59963392
1622466000,11761664,2428928
1622469600,9849856,7430144
1622473200,22372352,56484864
1622476800,25795584,35043328
1622480400,56606720,48482304
1622484000,65967104,4287488
1622487600,6766592,63139840
1622491200,24361984,5891072
1622494800,15295488,34952192
1622498400,27528192,3005440
1622502000,62218240,57141248
1622505600,61776896,28488704
1622509200,62667776,44791808
1622512800,23171072,22386688
1622516400,22263808,12457984
1622520000,15240192,64467968
1622523600,45329408,55532544
1622527200,4789248,65604608
1622530800,44908544,28487680
1622534400,33539072,66945024
1622538000,42399744,64935936
1622541600,36663296,47070208
1622545200,60965888,58928128
1622548800,18391040,41692160
1622552400,59310080,43822080
1622556000,10127360,54418432
1622559600,33854464,4795392
1622563200,48337920,61952000
1622566800,15016960,4399104
1622570400,17228800,35183616
1622574000,47299584,30371840
1622577600,32541696,25520128
1622581200,51334144,2760704
1622584800,56554496,61672448
1622588400,29151232,55523328
1622592000,61508608,36981760
1622595600,53350400,63601664
1622599200,16942080,14733312
1622602800,55419904,33235968
1622606400,21855232,15148032
1622610000,42487808,29886464
1622613600,2456576,9232384
1622617200,65124352,16224256
1622620800,4074496,13031424
1622624400,18527232,51745792
1622628000,13644800,31256576
1622631600,47547392,11616256
1622635200,54679552,31772672
1622638800,12280832,11652096
1622642400,26335232,6861824
1622646000,65078272,53273600
1622649600,41746432,18845696
1622653200,49765376,56591360
1622656800,64022528,5603328
1622660400,55257088,18767872
1622664000,18654208,30636032
1622667600,14084096,51553280
1622671200,5298176,12098560
1622674800,65681408,39816192
1622678400,55572480,49638400
1622682000,24452096,2107392
1622685600,13785088,4890624
1622689200,44167168,33895424
1622692800,34566144,54350848
1622696400,43450368,26331136
1622700000,59115520,41418752
1622703600,12495872,66292736
1622707200,25695232,27691008
1622710800,23301120,22607872
1622714400,63736832,11449344
1622718000,39278592,15281152
1622721600,39988224,51266560
1622725200,32265216,43189248
1622728800,28794880,63376384
1622732400,15895552,49798144
1622736000,45904896,5778432
1622739600,17335296,25119744
1622743200,8571904,59405312
1622746800,24444928,8567808
1622750400,46646272,65798144
1622754000,65341440,6179840
1622757600,7634944,43267072
1622761200,5362688,31233024
1622764800,3849216,26566656
1622768400,51743744,65488896
1622772000,3445760,56452096
1622775600,46200832,41336832
1622779200,8135680,11356160
1622782800,49956864,2361344
1622786400,7622656,31282176
1622790000,50062336,18957312
1622793600,2490368,65300480
1622797200,9506816,8965120
1622800800,57596928,31855616
1622804400,47975424,4660224
1622808000,30543872,46208000
1622811600,8742912,3608576
1622815200,22365184,44548096
1622818800,65284096,56656896
1622822400,36545536,17444864
1622826000,22563840,37894144
1622829600,6788096,66667520
1622833200,44661760,45366272
1622836800,43453440,60048384
1622840400,45630464,16505856
1622844000,24220672,28582912
1622847600,33366016,24614912
1622851200,26774528,40775680
1622854800,64022528,49801216
1622858400,5521408,12416000
1622862000,52364288,66508800
1622865600,24053760,59011072
1622869200,35547136,11848704
1622872800,3976192,66262016
1622876400,66409472,38424576
1622880000,16596992,21863424
1622883600,41749504,53827584
1622887200,53960704,19301376
1622890800,32084992,30304256
1622894400,12239872,43145216
1622898000,12239872,66903040
1622901600,4619264,11035648
1622905200,56947712,61836288
1622908800,49714176,21388288
1622912400,12054528,20666368
1622916000,31707136,62321664
1622919600,52604928,53663744
1622923200,21749760,53581824
1622926800,30942208,23629824
1622930400,52733952,30241792
1622934000,27484160,2222080
1622937600,17534976,2123776
1622941200,21479424,36925440
1622944800,19328000,18994176
1622948400,32659456,62010368
1622952000,60043264,42802176
1622955600,61804544,30092288
1622959200,51740672,19169280
1622962800,57358336,66885632
1622966400,38460416,2302976
1622970000,52981760,35597312
1622973600,62527488,6003712
1622977200,54690816,17168384
1622980800,57488384,18524160
1622984400,6227968,10640384
1622988000,14195712,31614976
1622991600,43304960,29634560
1622995200,31642624,62687232
1622998800,31989760,16400384
1623002400,14572544,62553088
1623006000,11301888,7505920
1623009600,5772288,38536192
1623013200,3027968,55416832
1623016800,23135232,58289152
1623020400,22719488,59499520
1623024000,58494976,41131008
1623027600,60526592,21439488
1623031200,45037568,48108544
1623034800,4037632,2942976
1623038400,32062464,8168448
1623042000,11486208,44161024
1623045600,5214208,20220928
1623049200,39225344,2286592
1623052800,15799296,4106240
1623056400,16589824,28274688
1623060000,32089088,58334208
1623063600,66223104,35764224
1623067200,62300160,2141184
1623070800,56610816,18326528
1623074400,25860096,12220416
1623078000,43255808,17245184
1623081600,51254272,36672512
1623085200,4114432,61721600
1623088800,50210816,6055936
1623092400,30095360,47703040
1623096000,44666880,7011328
1623099600,24755200,47783936
1623103200,25136128,61883392
1623106800,15500288,38838272
1623110400,31419392,29993984
1623114000,32542720,61411328
1623117600,53757952,64195584
1623121200,30066688,48949248
1623124800,31766528,19567616
1623128400,32705536,55529472
1623132000,62231552,8851456
1623135600,38204416,46375936
1623139200,10953728,40221696
1623142800,8515584,26595328
1623146400,11707392,36513792
1623150000,7188480,54278144
1623153600,41427968,29846528
1623157200,2479104,64466944
1623160800,57160704,15883264
1623164400,3722240,54009856
1623168000,11307008,34167808
1623171600,48312320,62967808
1623175200,63793152,43808768
1623178800,12334080,28449792
1623182400,28806144,42942464
1623186000,49409024,23927808
1623189600,17223680,20503552
1623193200,35734528,26081280
1623196800,26156032,42152960
1623200400,50579456,35766272
1623204000,11556864,23197696
1623207600,22934528,18414592
1623211200,50948096,23317504
1623214800,15772672,8525824
1623218400,37103616,49937408
1623222000,60438528,13840384
1623225600,16996352,41640960
1623229200,9698304,46219264
1623232800,50879488,52475904
1623236400,40099840,12576768
1623240000,60848128,22398976
1623243600,34407424,10962944
1623247200,8333312,35571712
1623250800,2473984,32392192
1623254400,10614784,18483200
1623258000,66061312,52614144
1623261600,39583744,54426624
1623265200,3919872,55961600
1623268800,10634240,50135040
1623272400,62390272,13167616
1623276000,32962560,23246848
1623279600,24910848,15388672
1623283200,30317568,65051648
1623286800,27038720,14088192
1623290400,17944576,65041408
1623294000,24567808,11683840
1623297600,20330496,24404992
1623301200,20549632,26566656
1623304800,57880576,53466112
1623308400,24388608,33925120
1623312000,4839424,23341056
1623315600,19430400,9852928
1623319200,43197440,53792768
1623322800,63718400,19261440
1623326400,4344832,26525696
1623330000,30331904,35210240
1623333600,47675392,20672512
1623337200,16029696,10884096
1623340800,51153920,40971264
1623344400,55414784,67002368
1623348000,38902784,45412352
1623351600,44115968,24663040
1623355200,2707456,62568448
1623358800,16660480,26017792
1623362400,16451584,38951936
1623366000,57846784,19193856
1623369600,27722752,10167296
1623373200,59489280,3810304
1623376800,29389824,56097792
1623380400,20974592,31637504
1623384000,48054272,16736256
1623387600,32277504,28619776
1623391200,2838528,46210048
1623394800,4933632,51896320
1623398400,20071424,58251264
1623402000,19315712,24403968
1623405600,36553728,61334528
1623409200,46970880,4691968
1623412800,24320000,29061120
1623416400,28612608,6201344
1623420000,65915904,19349504
1623423600,55837696,26529792
1623427200,59959296,48217088
1623430800,28242944,54778880
1623434400,37206016,14648320
1623438000,19306496,50690048
1623441600,29287424,17014784
1623445200,12199936,62569472
1623448800,61127680,47577088
1623452400,14882816,46629888
1623456000,6245376,32101376
1623459600,36463616,40702976
1623463200,58865664,48864256
1623466800,10824704,48615424
1623470400,10815488,37340160
1623474000,52719616,9622528
1623477600,22120448,41447424
1623481200,66594816,47509504
1623484800,22554624,60267520
1623488400,35179520,25190400
1623492000,7805952,19915776
1623495600,41310208,2524160
1623499200,34833408,51414016
1623502800,62996480,61391872
1623506400,64420864,10769408
1623510000,40911872,3556352
1623513600,8300544,42805248
1623517200,9689088,32595968
1623520800,24560640,18416640
1623524400,14101504,33278976
1623528000,21187584,32250880
1623531600,40804352,8737792
1623535200,39128064,40289280
1623538800,54150144,27112448
1623542400,65987584,54759424
1623546000,17733632,6683648
1623549600,7566336,56946688
1623553200,7110656,7829504
1623556800,8777728,35536896
1623560400,2111488,6088704
1623564000,11736064,8453120
1623567600,7548928,17939456
1623571200,49162240,15140864
1623574800,15965184,6612992
1623578400,64001024,60509184
1623582000,5321728,18078720
1623585600,25650176,11556864
1623589200,24719360,30208000
1623592800,17275904,44299264
1623596400,55224320,16153600
1623600000,31949824,5848064
1623603600,20741120,4945920
1623607200,28224512,58294272
1623610800,10678272,34906112
1623614400,59261952,43233280
1623618000,38897664,3888128
1623621600,49589248,11876352
1623625200,19731456,64181248
1623628800,57460736,33599488
1623632400,36224000,54351872
1623636000,59539456,39449600
1623639600,5320704,18079744
1623643200,48909312,60482560
1623646800,46191616,64088064
1623650400,37671936,66845696
1623654000,13132800,35051520
1623657600,5583872,64316416
1623661200,37900288,64250880
1623664800,55500800,46482432
1623668400,32047104,15179776
1623672000,55145472,3835904
1623675600,16971776,37624832
1623679200,46154752,2132992
1623682800,2224128,36505600
1623686400,66174976,36350976
1623690000,23747584,58604544
1623693600,8690688,59510784
1623697200,9575424,23029760
1623700800,20410368,21196800
1623704400,20008960,23513088
1623708000,20932608,63584256
1623711600,56467456,56958976
1623715200,60790784,27258880
1623718800,54099968,16708608
1623722400,39171072,51577856
1623726000,29792256,27206656
1623729600,53316608,44666880
1623733200,30261248,64901120
1623736800,44702720,30388224
1623740400,34297856,11294720
1623744000,64643072,55948288
1623747600,2790400,38763520
1623751200,15877120,10268672
1623754800,59697152,34190336
1623758400,61907968,45135872
1623762000,55606272,48270336
1623765600,9137152,12491776
1623769200,38119424,2818048
1623772800,37653504,57649152
1623776400,49969152,42254336
1623780000,42117120,45191168
1623783600,2351104,60863488
1623787200,55287808,63054848
1623790800,58655744,65420288
1623794400,26334208,25843712
1623798000,9606144,56407040
1623801600,47221760,10299392
1623805200,60600320,28528640
1623808800,51010560,20714496
1623812400,60622848,45808640
1623816000,63753216,16646144
1623819600,26969088,5780480
1623823200,27040768,30518272
1623826800,39041024,30124032
1623830400,53597184,54440960
1623834000,5268480,28605440
1623837600,32522240,38062080
1623841200,54898688,20701184
1623844800,34008064,46444544
1623848400,19011584,25772032
1623852000,37718016,26520576
1623855600,15069184,50370560
1623859200,34722816,41099264
1623862800,11789312,18623488
1623866400,59717632,5302272
1623870000,29861888,23887872
1623873600,52391936,54733824
1623877200,27572224,44862464
1623880800,50681856,32043008
1623884400,7877632,37170176
1623888000,19374080,11048960
1623891600,63678464,49800192
1623895200,47014912,51467264
1623898800,35931136,46452736
1623902400,63342592,52845568
1623906000,5114880,33950720
1623909600,12257280,50626560
1623913200,17211392,12409856
1623916800,24615936,59444224
1623920400,61476864,49763328
1623924000,30176256,24228864
1623927600,6542336,15458304
1623931200,11853824,64557056
1623934800,58224640,60438528
1623938400,29490176,64005120
1623942000,30498816,14295040
1623945600,40483840,59607040
1623949200,29524992,52928512
1623952800,11492352,63358976
1623956400,32271360,7725056
1623960000,16621568,2816000
1623963600,7105536,26781696
1623967200,51345408,54760448
1623970800,4622336,41392128
1623974400,14621696,64002048
1623978000,24045568,42700800
1623981600,21121024,61030400
1623985200,56062976,63417344
1623988800,58477568,14704640
1623992400,56747008,53398528
1623996000,11599872,52675584
1623999600,65596416,17513472
1624003200,12700672,28011520
1624006800,3333120,22095872
1624010400,56800256,33507328
1624014000,60263424,6311936
1624017600,66766848,32798720
1624021200,63537152,51002368
1624024800,52988928,66062336
1624028400,57824256,65513472
1624032000,30481408,47300608
1624035600,41105408,49505280
1624039200,41221120,62598144
1624042800,45813760,32589824
1624046400,10192896,2977792
1624050000,18878464,52235264
1624053600,21083136,49904640
1624057200,2638848,31686656
1624060800,43345920,3874816
1624064400,19212288,33036288
1624068000,2812928,44905472
1624071600,4777984,2469888
1624075200,10595328,66217984
1624078800,18902016,29014016
1624082400,32697344,42157056
1624086000,27418624,61081600
1624089600,22347776,33953792
1624093200,11004928,28998656
1624096800,29442048,54721536
1624100400,59491328,37537792
1624104000,23129088,43799552
1624107600,22663168,42115072
1624111200,26594304,55744512
1624114800,39232512,35369984
1624118400,57523200,56347648
1624122000,33836032,25765888
1624125600,34144256,36517888
1624129200,58678272,10169344
1624132800,3152896,10470400
1624136400,37086208,33754112
1624140000,50530304,29934592
1624143600,60265472,38307840
1624147200,61791232,4160512
1624150800,65210368,24123392
1624154400,24311808,25118720
1624158000,27090944,45343744
1624161600,66822144,15183872
1624165200,20349952,58846208
1624168800,3819520,25012224
1624172400,59646976,26772480
1624176000,14249984,26373120
1624179600,50441216,46297088
1624183200,60793856,42009600
1624186800,54369280,29377536
1624190400,17909760,56886272
1624194000,61034496,33870848
1624197600,19710976,21716992
1624201200,5068800,14393344
1624204800,23781376,3169280
1624208400,3946496,13522944
1624212000,58731520,28941312
1624215600,56770560,58443776
1624219200,9554944,42550272
1624222800,17707008,11277312
1624226400,65465344,10244096
1624230000,35952640,45145088
1624233600,34521088,51823616
1624237200,56872960,60744704
1624240800,59262976,11659264
1624244400,23012352,10063872
1624248000,66448384,49476608
1624251600,41837568,19050496
1624255200,36624384,44809216
1624258800,63886336,25835520
1624262400,13409280,65735680
1624266000,37261312,5030912
1624269600,60106752,59461632
1624273200,28904448,35092480
1624276800,2428928,12041216
1624280400,44272640,65797120
1624284000,52728832,45656064
1624287600,11360256,52679680
1624291200,62909440,66136064
1624294800,46314496,55063552
1624298400,10685440,34757632
1624302000,63030272,10024960
1624305600,49664000,37757952
1624309200,59517952,19178496
1624312800,47996928,56294400
1624316400,42916864,26835968
1624320000,22447104,45608960
1624323600,29769728,47984640
1624327200,37960704,24103936
1624330800,15967232,38293504
1624334400,34049024,25669632
1624338000,4507648,19667968
1624341600,4215808,13770752
1624345200,5237760,65029120
1624348800,12796928,16982016
1624352400,20509696,53925888
1624356000,17169408,16430080
1624359600,29380608,64737280
1624363200,19617792,21788672
1624366800,49345536,65517568
1624370400,43512832,25153536
1624374000,25244672,31389696
1624377600,3652608,20444160
1624381200,12264448,7043072
1624384800,42451968,58674176
1624388400,10766336,41930752
1624392000,17234944,13177856
1624395600,27028480,51893248
1624399200,57391104,30169088
1624402800,17339392,35618816
1624406400,12580864,35751936
1624410000,22434816,27654144
1624413600,50084864,49718272
1624417200,57821184,35132416
1624420800,36936704,40056832
1624424400,66080768,13339648
1624428000,63113216,24215552
1624431600,42632192,32195584
1624435200,10089472,52800512
1624438800,4669440,17971200
1624442400,11891712,13338624
1624446000,57804800,27029504
1624449600,56958976,50263040
1624453200,11813888,47241216
1624456800,13322240,27056128
1624460400,15750144,56346624
1624464000,28238848,3614720
1624467600,49430528,43753472
1624471200,51235840,40141824
1624474800,11777024,21062656
1624478400,13088768,10747904
1624482000,32305152,9093120
1624485600,65405952,40367104
1624489200,6718464,40925184
1624492800,58597376,41830400
1624496400,56800256,3380224
1624500000,53072896,15022080
1624503600,28312576,42921984
1624507200,63188992,5556224
1624510800,23053312,41940992
1624514400,63055872,4233216
1624518000,31177728,24184832
1624521600,5750784,13498368
1624525200,65841152,54889472
1624528800,51543040,10508288
1624532400,41381888,62535680
1624536000,51698688,39116800
1624539600,37058560,49994752
1624543200,12375040,9206784
1624546800,56350720,36402176
1624550400,48941056,46041088
1624554000,37685248,2430976
1624557600,58966016,31428608
1624561200,43255808,22572032
1624564800,34887680,31739904
1624568400,62416896,30833664
1624572000,33875968,59024384
1624575600,52921344,37530624
1624579200,37953536,19180544
1624582800,57849856,54926336
1624586400,27591680,64662528
1624590000,17879040,44721152
1624593600,4196352,20367360
1624597200,60145664,47013888
1624600800,27478016,49386496
1624604400,16307200,41848832
1624608000,28317696,51895296
1624611600,42182656,52714496
1624615200,16214016,18328576
1624618800,8176640,16532480
1624622400,47971328,36023296
1624626000,45268992,47278080
1624629600,27938816,63621120
1624633200,50238464,31322112
1624636800,15691776,8505344
1624640400,19138560,8713216
1624644000,6057984,34921472
1624647600,18864128,8158208
1624651200,53191680,11900928
1624654800,53074944,46099456
1624658400,59190272,34811904
1624662000,20838400,52938752
1624665600,19598336,60923904
1624669200,6070272,66254848
1624672800,44683264,44689408
1624676400,15677440,25544704
1624680000,13603840,26377216
1624683600,38252544,6972416
1624687200,55428096,21381120
1624690800,36197376,36549632
1624694400,27790336,53238784
1624698000,43165696,64290816
1624701600,53590016,59933696
1624705200,37878784,39672832
1624708800,37264384,56384512
1624712400,51202048,61884416
1624716000,24086528,4931584
1624719600,47713280,9114624
1624723200,63758336,19213312
1624726800,8260608,41331712
1624730400,61806592,54380544
1624734000,32307200,40840192
1624737600,46187520,35989504
1624741200,45715456,67045376
1624744800,55274496,47342592
1624748400,36485120,48494592
1624752000,66011136,45081600
1624755600,13202432,52492288
1624759200,5432320,48985088
1624762800,57594880,40599552
1624766400,38259712,41687040
1624770000,35374080,27776000
1624773600,44521472,48518144
1624777200,34794496,8697856
1624780800,33161216,8484864
1624784400,15459328,27857920
1624788000,60768256,13196288
1624791600,66600960,7373824
1624795200,47089664,12733440
1624798800,7309312,2781184
1624802400,57978880,41698304
1624806000,16705536,56881152
1624809600,19670016,27810816
1624813200,9790464,23005184
1624816800,42225664,65288192
1624820400,29034496,45915136
1624824000,7392256,29838336
1624827600,6582272,17344512
1624831200,43786240,39279616
1624834800,23945216,9838592
1624838400,45667328,4834304
1624842000,35599360,6852608
1624845600,48474112,2618368
1624849200,44668928,28453888
1624852800,13254656,49882112
1624856400,61677568,36664320
1624860000,57010176,11273216
1624863600,58975232,42109952
1624867200,4513792,66668544
1624870800,30544896,44643328
1624874400,32373760,57482240
1624878000,23448576,37668864
1624881600,52750336,60473344
1624885200,52916224,29427712
1624888800,32643072,42291200
1624892400,37169152,43740160
1624896000,12556288,5658624
1624899600,48496640,58933248
1624903200,38719488,26055680
1624906800,20277248,17404928
1624910400,41367552,47384576
1624914000,51972096,63807488
1624917600,24087552,43837440
1624921200,38807552,59043840
