timestamp,virtual,physical
1622026800,3970486,337553
1622030400,2075450,372101
1622034000,3939740,457004
1622037600,3900938,348702
1622041200,3490443,335097
1622044800,2673896,361355
1622048400,1281502,384284
1622052000,3598158,306541
1622055600,1669786,395763
1622059200,3100117,465998
1622062800,1857645,312371
1622066400,3689710,326073
1622070000,2811269,465026
1622073600,2452202,509991
1622077200,2174884,509457
1622080800,2355613,374392
1622084400,2161430,493560
1622088000,2852537,328421
1622091600,2267832,460286
1622095200,1994314,509539
1622098800,1062730,466703
1622102400,1147213,502327
1622106000,2439065,284598
1622109600,1607134,433259
1622113200,2525381,511472
1622116800,3005399,447437
1622120400,1095828,399688
1622124000,2613583,492883
1622127600,1923629,346783
1622131200,1796601,423551
1622134800,4005070,480802
1622138400,1855957,392530
1622142000,3341079,512245
1622145600,3879743,360251
1622149200,2024783,365881
1622152800,1932049,465385
1622156400,3203599,454538
1622160000,1238806,397425
1622163600,1535224,482242
1622167200,3462107,387304
1622170800,2310993,435604
1622174400,2152175,523220
1622178000,3725430,305722
1622181600,2071721,405669
1622185200,2492876,454303
1622188800,1359646,468362
1622192400,1731127,324634
1622196000,2180049,352984
1622199600,2681899,287505
1622203200,1245980,506881
1622206800,1449452,288688
1622210400,2551998,453777
1622214000,2064353,383496
1622217600,2957047,450170
1622221200,1394547,387549
1622224800,1368726,294778
1622228400,3449475,369687
1622232000,2919424,355916
1622235600,1997250,269426
1622239200,2339568,295722
1622242800,2570059,288276
1622246400,3649404,364497
1622250000,2721879,322446
1622253600,4131195,417597
1622257200,2452059,390333
1622260800,1722535,493289
1622264400,3313006,340261
1622268000,3312364,390055
1622271600,3872399,495739
1622275200,3734739,278774
1622278800,1154910,383363
1622282400,1633820,403912
1622286000,2334957,359357
1622289600,1294894,396266
1622293200,2205721,489221
1622296800,3580136,312128
1622300400,3140738,407496
1622304000,3834769,358215
1622307600,1525338,361915
1622311200,2878470,307701
1622314800,2858742,405952
1622318400,3685970,399076
1622322000,1536870,437335
1622325600,3161181,421394
1622329200,1734090,335020
1622332800,2288290,268072
1622336400,1514988,511864
1622340000,2251188,439240
1622343600,1136686,399620
1622347200,1890695,451427
1622350800,2987606,487110
1622354400,2875990,355617
1622358000,2215975,416181
1622361600,3603035,330212
1622365200,4192326,449259
1622368800,2476512,489959
1622372400,3743842,390327
1622376000,1689160,298895
1622379600,1627161,392021
1622383200,3351315,474591
1622386800,1261864,396456
1622390400,2057313,413231
1622394000,2223047,374263
1622397600,3481069,468819
1622401200,3661645,385448
1622404800,1459942,352003
1622408400,1407458,397656
1622412000,1243940,472827
1622415600,1611553,389260
1622419200,2122548,297595
1622422800,3989813,400568
1622426400,2370550,391201
1622430000,2373616,382252
1622433600,2529971,324220
1622437200,1571384,370000
1622440800,3169090,469122
1622444400,3132964,501090
1622448000,3513632,372246
1622451600,2196237,440487
1622455200,1377076,346707
1622458800,2931329,475166
1622462400,4119207,404155
1622466000,4029271,382330
1622469600,1670764,392322
1622473200,2871455,385684
1622476800,4106036,307581
1622480400,3150175,445279
1622484000,4110526,274618
1622487600,2148371,348494
1622491200,1136642,307466
1622494800,4133857,373649
1622498400,1310806,444566
1622502000,1144209,364604
1622505600,3187695,455755
1622509200,3431214,363540
1622512800,1859661,328496
1622516400,3208852,468980
1622520000,1264144,417190
1622523600,2954089,307104
1622527200,1345292,320371
1622530800,2535282,467237
1622534400,2202415,438656
1622538000,2490730,278158
1622541600,3870581,437517
1622545200,1419784,288112
1622548800,3116658,304761
1622552400,1974288,489379
1622556000,3385325,496116
1622559600,4009706,279994
1622563200,2266005,356544
1622566800,3799125,451804
1622570400,2269807,450047
1622574000,1716608,385498
1622577600,2712444,469565
1622581200,3325180,382412
1622584800,3157574,353199
1622588400,1121139,377504
1622592000,2110781,459635
1622595600,2235746,472937
1622599200,3008772,504074
1622602800,2600660,355989
1622606400,2919762,374233
1622610000,3214227,272017
1622613600,3500507,405013
1622617200,2393712,519692
1622620800,3131197,425497
1622624400,1504251,414404
1622628000,1667158,335798
1622631600,1596288,440251
1622635200,2649360,460313
1622638800,3195141,300961
1622642400,3443262,377974
1622646000,1729738,311029
1622649600,2685951,293742
1622653200,2098220,448615
1622656800,1331605,504630
1622660400,1335757,312314
1622664000,4031631,355635
1622667600,3217788,454876
1622671200,3385991,366294
1622674800,1764994,481821
1622678400,1319940,381389
1622682000,3530266,364805
1622685600,3344377,401791
1622689200,3173761,482165
1622692800,1660095,333382
1622696400,2363486,381278
1622700000,2297256,421207
1622703600,1220214,262820
1622707200,3865770,427697
1622710800,3339263,472381
1622714400,3824376,475655
1622718000,1060816,508661
1622721600,1886337,345025
1622725200,3854489,289410
1622728800,2551436,373430
1622732400,1305119,462725
1622736000,1550061,373119
1622739600,2665535,431622
1622743200,1574012,330057
1622746800,2500249,350868
1622750400,3820273,402577
1622754000,3095266,350794
1622757600,2667550,375877
1622761200,3762069,498349
1622764800,2391718,284665
1622768400,3342769,441563
1622772000,1291956,469280
1622775600,2538446,289081
1622779200,1343522,357279
1622782800,2161212,485240
1622786400,2577281,317530
1622790000,3573396,453337
1622793600,3059519,464774
1622797200,3779582,433367
1622800800,3690301,512601
1622804400,2625441,426077
1622808000,3804898,475997
1622811600,2094448,436433
1622815200,2697521,350101
1622818800,1472113,369302
1622822400,2473453,357222
1622826000,3966665,354702
1622829600,1879800,474944
1622833200,3800023,338279
1622836800,3462909,452227
1622840400,2925341,268596
1622844000,3136111,468955
1622847600,1779605,428213
1622851200,2253272,312554
1622854800,2441235,434223
1622858400,3451092,343286
1622862000,1920492,437804
1622865600,1352247,342835
1622869200,3244042,376819
1622872800,2532789,514682
1622876400,3896809,287318
1622880000,2192370,516601
1622883600,1432985,395877
1622887200,3884189,507563
1622890800,3102553,267287
1622894400,2806317,517291
1622898000,3950102,435209
1622901600,4138705,479576
1622905200,1653662,355301
1622908800,2900967,422473
1622912400,3947624,322948
1622916000,2872165,363680
1622919600,3123653,290704
1622923200,2544388,332460
1622926800,1982723,359066
1622930400,2695924,373259
1622934000,2744752,424709
1622937600,3258610,501972
1622941200,3718267,324924
1622944800,4168548,522550
1622948400,1906982,421035
1622952000,1315060,349854
1622955600,2432897,469604
1622959200,1102394,417138
1622962800,1361346,327222
1622966400,3988517,328285
1622970000,1967494,302841
1622973600,3838418,370539
1622977200,1647909,349903
1622980800,4120174,482829
1622984400,3072056,517949
1622988000,2171497,306777
1622991600,3316467,443419
1622995200,1606619,477098
1622998800,4184979,269994
1623002400,3371158,320169
1623006000,2265636,491198
1623009600,1464648,498698
1623013200,2801316,467260
1623016800,3542894,491371
1623020400,1328206,452917
1623024000,2132964,412461
1623027600,2858438,463044
1623031200,4193908,308919
1623034800,2917002,445614
1623038400,3944042,481531
1623042000,3596525,345306
1623045600,1321470,357930
1623049200,1061250,302720
1623052800,3463330,262731
1623056400,3461059,278194
1623060000,1901005,477312
1623063600,4182039,474684
1623067200,2037301,427666
1623070800,3836227,335363
1623074400,3807349,442090
1623078000,2627210,427971
1623081600,3217935,503654
1623085200,3523768,326829
1623088800,2653328,409624
1623092400,4192269,301791
1623096000,1945431,441669
1623099600,3277772,376934
1623103200,1071661,403631
1623106800,4098523,340290
1623110400,3293794,482320
1623114000,4030812,471023
1623117600,1752622,347493
1623121200,1221785,379160
1623124800,1566080,339362
1623128400,2031451,391666
1623132000,1834518,462420
1623135600,3975074,333473
1623139200,2805641,416314
1623142800,1979899,476118
1623146400,2405956,400552
1623150000,2621202,414563
1623153600,2427307,392814
1623157200,3425350,347483
1623160800,3946539,438958
1623164400,2791762,422423
1623168000,3549800,265873
1623171600,2999995,316237
1623175200,1405299,282671
1623178800,2802936,348140
1623182400,1941124,377728
1623186000,4151869,363100
1623189600,2154380,519058
1623193200,3585897,503693
1623196800,4092129,316490
1623200400,3080324,466972
1623204000,3350038,455190
1623207600,1414335,264926
1623211200,2163315,378695
1623214800,4034116,341920
1623218400,3975632,267990
1623222000,2865791,444595
1623225600,1067586,355260
1623229200,3392716,368990
1623232800,1699640,424036
1623236400,1251326,489917
1623240000,2642113,416552
1623243600,2174209,339383
1623247200,1996483,517398
1623250800,2417847,314500
1623254400,2937976,512165
1623258000,2102301,518738
1623261600,2811771,368670
1623265200,1580963,512831
1623268800,2064865,372073
1623272400,2697013,270682
1623276000,1956561,316565
1623279600,3081532,395687
1623283200,4089924,443916
1623286800,3400565,277563
1623290400,1136244,457806
1623294000,4188131,367187
1623297600,1667160,326160
1623301200,1236183,515631
1623304800,3734521,501070
1623308400,2413589,374916
1623312000,3910004,317265
1623315600,3525374,424109
1623319200,1741070,382982
1623322800,3308934,392917
1623326400,2333489,497353
1623330000,3557023,354734
1623333600,2133614,346683
1623337200,3121260,453550
1623340800,2628406,491097
1623344400,3625176,356021
1623348000,3835048,466401
1623351600,3350069,520732
1623355200,2641992,389395
1623358800,1827185,341781
1623362400,4047343,301819
1623366000,3613873,355410
1623369600,3514466,316015
1623373200,3145466,272827
1623376800,3857657,422121
1623380400,2772062,421859
1623384000,3025210,297150
1623387600,3142529,439055
1623391200,1433984,494821
1623394800,1945177,385855
1623398400,2301217,321190
1623402000,3634102,361955
1623405600,1850004,424701
1623409200,1154078,294007
1623412800,1086026,354375
1623416400,1433372,410223
1623420000,1979839,328485
1623423600,1557061,513422
1623427200,1702095,504768
1623430800,3411174,311304
1623434400,1721790,411609
1623438000,1266502,289882
1623441600,3075136,469372
1623445200,3614367,312208
1623448800,3334153,310821
1623452400,1232843,385437
1623456000,2741970,407748
1623459600,3383709,395602
1623463200,3463189,343933
1623466800,1745304,352207
1623470400,2276852,293204
1623474000,3391127,322309
1623477600,4032983,487679
1623481200,2412329,487950
1623484800,3361307,311260
1623488400,2906904,362855
1623492000,3618812,500226
1623495600,3538640,399436
1623499200,3340239,333097
1623502800,3864401,377309
1623506400,1178896,377516
1623510000,3921836,505882
1623513600,1576262,486138
1623517200,1174173,315183
1623520800,1358936,296755
1623524400,1200739,487995
1623528000,1905215,397627
1623531600,3699541,433410
1623535200,2201387,343507
1623538800,3285349,313080
1623542400,1450976,418085
1623546000,2257864,345443
1623549600,1977732,288287
1623553200,1279340,331427
1623556800,3512325,424332
1623560400,3604437,495255
1623564000,2902317,447482
1623567600,1273420,284582
1623571200,1201693,346139
1623574800,1130103,461163
1623578400,3270602,488915
1623582000,2003478,454615
1623585600,2729769,456933
1623589200,3775347,469319
1623592800,1330492,506855
1623596400,2105923,414822
1623600000,2768553,426141
1623603600,2609059,286769
1623607200,1772364,481145
1623610800,1676330,303620
1623614400,1693472,294740
1623618000,2637243,396603
1623621600,1273385,497483
1623625200,3832170,373313
1623628800,1116059,502710
1623632400,1892027,454325
1623636000,3100176,481105
1623639600,2223810,321684
1623643200,2259857,494435
1623646800,2373175,444141
1623650400,2575456,279065
1623654000,2178879,361556
1623657600,3600688,324891
1623661200,3798838,387442
1623664800,3434139,488282
1623668400,2269815,408983
1623672000,2368009,449553
1623675600,1335473,493052
1623679200,3575524,446386
1623682800,2972793,496321
1623686400,2791248,406504
1623690000,1739576,384238
1623693600,3518129,286719
1623697200,3333443,269164
1623700800,1574616,456542
1623704400,4126138,479915
1623708000,1797789,269739
1623711600,1106155,416813
1623715200,2705029,441220
1623718800,2383603,368474
1623722400,1992235,454933
1623726000,3928112,426379
1623729600,2221809,280514
1623733200,3808700,286848
1623736800,3092561,483267
1623740400,1053779,373467
1623744000,3258388,431286
1623747600,2340096,483042
1623751200,1514544,423243
1623754800,3117317,466967
1623758400,2992230,425127
1623762000,3046295,329247
1623765600,3064077,477631
1623769200,2849829,519448
1623772800,3815246,509931
1623776400,1423878,300064
1623780000,3597442,371042
1623783600,2829057,312868
1623787200,3276909,343345
1623790800,2181447,338071
1623794400,2934855,350693
1623798000,2818142,422045
1623801600,2882855,437051
1623805200,3532574,459599
1623808800,2443851,354763
1623812400,2244362,453934
1623816000,1312480,308773
1623819600,2887434,442563
1623823200,1055181,488856
1623826800,1757737,410919
1623830400,1535558,293451
1623834000,3339240,407170
1623837600,3291408,397041
1623841200,3613583,275664
1623844800,3370917,287562
1623848400,2453391,272660
1623852000,2738801,284889
1623855600,4111088,371657
1623859200,2041845,297262
1623862800,1631128,287897
1623866400,3809157,463485
1623870000,1533852,399723
1623873600,1827480,484627
1623877200,3206738,518278
1623880800,3869140,501769
1623884400,1463679,423980
1623888000,2903892,345842
1623891600,3199030,427521
1623895200,3632549,518996
1623898800,2279221,442885
1623902400,3170459,276536
1623906000,1775583,404428
1623909600,1616219,378058
1623913200,4192248,505126
1623916800,1996678,313003
1623920400,2901563,295154
1623924000,2360199,502661
1623927600,2539545,516554
1623931200,1518033,496779
1623934800,3926661,404289
1623938400,2322831,407547
1623942000,3453204,507623
1623945600,1805333,356890
1623949200,4083357,455888
1623952800,4027663,327607
1623956400,1956952,379914
1623960000,2707264,319982
1623963600,2622985,387330
1623967200,1231279,520042
1623970800,3788608,341168
1623974400,1104953,399334
1623978000,3791594,315196
1623981600,3786919,299007
1623985200,2410635,324609
1623988800,3689496,301907
1623992400,3353459,499997
1623996000,3339710,508590
1623999600,3900384,422459
1624003200,1925242,378089
1624006800,2194999,447028
1624010400,2812663,474591
1624014000,2666630,277647
1624017600,2642288,308754
1624021200,2504742,460421
1624024800,3716921,263096
1624028400,1859327,359312
1624032000,2499126,405719
1624035600,3044830,515848
1624039200,2544876,474065
1624042800,3203071,460127
1624046400,3404834,520778
1624050000,3858773,453234
1624053600,1829538,419453
1624057200,3501662,346558
1624060800,1063513,451510
1624064400,2369018,462854
1624068000,2509945,309807
1624071600,4153906,426337
1624075200,2986596,365094
1624078800,3783603,406973
1624082400,2467603,394010
1624086000,3137465,504188
1624089600,2905926,408600
1624093200,2864847,464070
1624096800,1153363,295819
1624100400,3297247,364300
1624104000,1090793,336031
1624107600,3964075,297675
1624111200,1285052,382505
1624114800,2482173,512642
1624118400,2678001,389244
1624122000,4128274,465779
1624125600,1498912,413467
1624129200,1952253,285420
1624132800,2359962,492729
1624136400,2801099,366366
1624140000,2990860,426486
1624143600,1406367,392130
1624147200,3732933,334108
1624150800,2959661,423414
1624154400,1951207,486060
1624158000,1056567,414331
1624161600,3977792,302718
1624165200,1769393,275045
1624168800,4098452,315856
1624172400,3418471,478854
1624176000,3860559,468845
1624179600,3576473,371958
1624183200,2198800,280267
1624186800,1457053,358344
1624190400,2876656,325772
1624194000,4144130,357206
1624197600,2858048,300927
1624201200,1279906,293007
1624204800,1433785,303007
1624208400,3089351,494914
1624212000,1061338,471943
1624215600,1184795,316820
1624219200,1827893,326915
1624222800,1914048,419500
1624226400,1963556,347360
1624230000,2218402,315678
1624233600,1345609,286505
1624237200,2795659,395989
1624240800,2935675,321014
1624244400,3910232,307576
1624248000,1172196,446851
1624251600,1195451,358660
1624255200,2071204,373735
1624258800,2233299,358813
1624262400,3571244,335896
1624266000,2697043,433617
1624269600,2129901,468636
1624273200,1283786,288164
1624276800,1593828,310110
1624280400,2545471,406129
1624284000,3288156,303489
1624287600,4139301,433292
1624291200,1121564,377250
1624294800,3985235,386718
1624298400,2799746,289276
1624302000,2530903,296474
1624305600,1270445,318693
1624309200,1710730,451714
1624312800,2008772,274609
1624316400,1604440,336977
1624320000,4024482,369917
1624323600,1824672,386152
1624327200,2941123,480647
1624330800,2773509,339766
1624334400,1064095,333404
1624338000,2850137,416035
1624341600,1694928,435509
1624345200,3743818,456839
1624348800,2390743,384270
1624352400,2680792,470640
1624356000,4090865,489275
1624359600,3920233,377482
1624363200,3695851,381864
1624366800,3460761,460011
1624370400,2236326,345385
1624374000,3945972,488738
1624377600,2028017,265053
1624381200,1930795,505279
1624384800,1540435,508822
1624388400,2165424,504265
1624392000,1635358,296603
1624395600,3811054,446926
1624399200,1520603,475290
1624402800,1953839,496296
1624406400,3750270,436601
1624410000,1763167,500914
1624413600,1458400,439712
1624417200,1668789,431315
1624420800,1879226,405062
1624424400,2470948,445856
1624428000,2856084,385785
1624431600,3037693,425366
1624435200,1703168,506956
1624438800,1465314,356154
1624442400,3383383,481353
1624446000,2702406,293330
1624449600,3404102,478190
1624453200,3106830,461493
1624456800,1487467,341492
1624460400,3593853,518702
1624464000,1307375,376434
1624467600,2594476,401439
1624471200,3701752,325146
1624474800,2677829,335193
1624478400,4150618,429743
1624482000,1308604,448464
1624485600,1081301,413114
1624489200,2453617,417790
1624492800,1976117,510137
1624496400,3931604,379366
1624500000,2307472,340026
1624503600,1990316,466918
1624507200,3712333,372567
1624510800,3297611,477358
1624514400,3868407,337909
1624518000,2049611,451767
1624521600,1764087,442811
1624525200,2699360,481912
1624528800,3665154,391623
1624532400,1609632,474165
1624536000,2138040,295625
1624539600,3288818,334365
1624543200,3071595,493929
1624546800,1810872,326280
1624550400,3371958,493907
1624554000,3068546,430883
1624557600,1892090,337957
1624561200,4052336,357812
1624564800,3866599,269729
1624568400,2416297,392391
1624572000,2707755,266557
1624575600,1377133,273404
1624579200,3867797,403027
1624582800,3646224,453324
1624586400,1065756,269892
1624590000,1718598,313487
1624593600,1884685,285444
1624597200,2230199,496016
1624600800,1314714,367815
1624604400,1616066,489103
1624608000,1395621,487557
1624611600,1978175,401318
1624615200,2404806,523449
1624618800,2600678,503846
1624622400,3943272,291772
1624626000,2472757,352239
1624629600,1094956,437865
1624633200,2734942,505841
1624636800,2684186,348766
1624640400,2011307,341206
1624644000,2201885,321980
1624647600,1711540,414127
1624651200,1398654,270353
1624654800,2751394,354606
1624658400,1691355,429910
1624662000,2157842,459505
1624665600,2762664,461165
1624669200,1132490,448644
1624672800,3875071,325617
1624676400,4100208,475262
1624680000,3507945,275860
1624683600,3984973,405670
1624687200,2034929,420951
1624690800,2226986,522426
1624694400,2616684,306001
1624698000,2177600,356183
1624701600,3775260,477940
1624705200,3662942,448975
1624708800,1539423,377924
1624712400,2645084,346076
1624716000,3443129,344760
1624719600,2124816,439157
1624723200,3696745,372068
1624726800,4034595,488009
1624730400,1748276,267425
1624734000,2809292,274689
1624737600,3174113,496434
1624741200,2520454,486963
1624744800,1980524,289340
1624748400,3636700,400956
1624752000,1647065,308346
1624755600,2077110,436891
1624759200,1315514,495257
1624762800,2208312,494195
1624766400,3766462,395109
1624770000,1892777,386678
1624773600,2317654,343324
1624777200,1881728,505409
1624780800,4129171,411107
1624784400,4151077,372692
1624788000,2517472,400206
1624791600,3795000,443577
1624795200,2220978,279163
1624798800,2512701,265734
1624802400,3724226,375255
1624806000,1460043,385604
1624809600,1479305,391637
1624813200,2405690,429504
1624816800,4035008,414024
1624820400,1456817,457546
1624824000,2128731,461441
1624827600,3477406,508618
1624831200,2124989,375722
1624834800,3122117,479772
1624838400,3936791,450963
1624842000,1647210,424976
1624845600,2699908,459460
1624849200,3757921,461664
1624852800,3369737,496564
1624856400,2832980,274933
1624860000,4032097,353705
1624863600,4077328,523229
1624867200,3637237,450841
1624870800,3064023,329707
1624874400,2709093,319949
1624878000,2890802,379661
1624881600,2628237,337139
1624885200,2992753,291818
1624888800,1242946,345825
1624892400,2619460,459305
1624896000,2903667,329717
1624899600,1149603,353620
1624903200,3417424,450305
1624906800,3185794,495608
1624910400,3839479,510491
1624914000,2347469,262206
1624917600,1923870,390695
1624921200,1849322,315200
1624924800,1374159,452022
1624928400,3796167,412063
1624932000,2095518,391775
1624935600,2629620,267217
1624939200,2570781,377475
1624942800,1089054,401391
1624946400,1252846,298433
1624950000,2704056,479703
1624953600,3782246,442448
1624957200,1372162,376944
1624960800,3518986,362463
1624964400,3502434,274948
1624968000,2188803,340564
1624971600,3696386,442812
1624975200,3886773,298589
1624978800,1285853,278457
1624982400,4169645,362535
1624986000,3052728,498582
1624989600,1284593,433669
1624993200,3650250,442840
1624996800,3966053,276258
1625000400,1379693,494059
